Key,Frequency 1,Frequency 2,Phase Shift 1,Phase Shift 2
5,1336,770,4.043229745170064,4.702964202423921
9,1477,852,5.610884479311371,2.4692918257215775
7,1209,852,5.981592412434966,5.259026102109314
7,1209,852,4.002389040673397,4.520751828515713
#,1477,941,2.830574980884404,4.231725304385452
*,1209,941,5.683141110343936,5.92504374467035
4,1209,770,4.636990756698535,6.210928676147021
0,1336,941,6.264335751258048,2.6954864967800427
9,1477,852,0.21676989309769573,5.378406622945726
6,1477,770,1.8661060362323372,2.6483626069761956
2,1336,697,0.653451271946677,5.887344632827273
0,1336,941,2.557256420022092,6.110397711232148
4,1209,770,4.690397831809562,1.6524777357882312
7,1209,852,3.151017431550563,4.8977429469464875
3,1477,697,4.0149554112877555,0.5937610115284709
8,1336,852,5.387831400906496,2.843141351498763
7,1209,852,5.365840252331367,5.8842030401736825
8,1336,852,4.800353574685204,4.137477524777758
*,1209,941,2.6075219024795286,1.4796901398407927
8,1336,852,4.834911093874692,2.7991590543485056
6,1477,770,2.2399555620095226,4.068362486398782
7,1209,852,1.7561502933566944,3.6002651810139032
1,1209,697,0.30159289474462014,3.311238656883642
3,1477,697,5.796238445873168,5.299866806605982
2,1336,697,3.1573006168577424,5.8465039283306055
1,1209,697,6.210928676147021,0.8545132017764238
#,1477,941,0.012566370614359173,0.34243359924128747
4,1209,770,1.0524335389525807,1.6367697725202823
1,1209,697,4.69982260977033,2.3656192681531145
6,1477,770,1.7247343668207966,5.1113712473905935
4,1209,770,3.5782740324387747,2.1394245970946493
3,1477,697,1.8818139995002863,2.249380339970292
#,1477,941,1.6587609210954108,2.252521932623882
#,1477,941,5.887344632827273,2.1205750411731104
6,1477,770,3.4903094381382602,4.976282763286233
9,1477,852,2.2839378591597796,3.389778473223387
3,1477,697,4.87261020571777,2.0169024836046474
4,1209,770,3.6976545532751866,1.8503980729643883
3,1477,697,2.830574980884404,3.6819465900072377
7,1209,852,4.850619057142641,2.676636940858504
6,1477,770,0.4838052686528282,1.8912387774610555
7,1209,852,6.217211861454201,5.108229654737004
0,1336,941,1.504822881069511,1.1812388377497622
6,1477,770,1.0712830948741194,5.541769440932395
4,1209,770,2.9436723164136365,5.315574769873931
*,1209,941,2.4975661596038856,5.953318078552658
3,1477,697,0.7885397560510381,5.8465039283306055
4,1209,770,4.979424355939822,4.938583651443155
8,1336,852,2.3530528975387552,4.991990726554182
#,1477,941,3.251548396465436,4.973141170632643
1,1209,697,2.5603980126756816,2.098583892597982
0,1336,941,3.9866810774054477,2.155132560362598
#,1477,941,2.0797343366764434,4.0149554112877555
7,1209,852,2.9091147972241487,5.394114586213675
*,1209,941,1.8441148876572087,5.101946469429825
2,1336,697,1.0964158361028378,1.5927874753700253
8,1336,852,5.667433147075987,4.838052686528282
3,1477,697,3.251548396465436,5.789955260565989
0,1336,941,0.9016370915802707,0.669159235214626
5,1336,770,5.899911003441632,5.419247327442394
9,1477,852,1.2974777659325847,4.819203130606743
9,1477,852,4.194026192542374,4.809778352645973
5,1336,770,3.923849224333652,6.2140702688006115
1,1209,697,3.2138492846223587,2.6546457922833753
1,1209,697,0.20106192982974677,6.119822489192917
*,1209,941,3.3866368805697973,2.660928977590555
*,1209,941,2.2839378591597796,5.5888933307362425
#,1477,941,2.965663464988765,0.14765485471872028
*,1209,941,3.402344843837746,1.4011503235010478
*,1209,941,1.3823007675795091,0.6251769380643689
3,1477,697,5.903052596095222,5.334424325795469
7,1209,852,5.130220803312133,5.918760559363171
3,1477,697,2.6672121628977346,3.634822700203391
8,1336,852,6.000441968356506,6.198362305532662
#,1477,941,0.3204424506661589,3.6882297753144173
2,1336,697,1.473406954533613,2.6860617188192735
*,1209,941,5.683141110343936,4.41707927094725
0,1336,941,1.2252211349000195,5.62030925727214
7,1209,852,2.2713714885454204,2.6986280894336323
0,1336,941,5.940751707938299,2.7174776453551712
8,1336,852,0.7571238295151402,4.910309317560847
9,1477,852,5.906194188748811,0.7539822368615504
#,1477,941,2.4253095285713204,0.8607963870836034
3,1477,697,2.064026373408494,1.2440706908215582
8,1336,852,4.530176606476482,2.035752039526186
*,1209,941,0.7979645340118074,5.730265000147783
0,1336,941,0.11938052083641215,1.2817698026646356
2,1336,697,3.2107076919687687,6.239203010029329
3,1477,697,0.43982297150257105,2.613805087786708
2,1336,697,6.006725153663685,6.138672045114456
5,1336,770,0.7382742735936014,5.01084028247572
9,1477,852,6.22663663941497,5.186769471076749
1,1209,697,1.2566370614359172,1.5613715488341273
#,1477,941,4.740663314266998,3.970973114137499
#,1477,941,2.5509732347149123,6.261194158604458
5,1336,770,0.04398229715025711,2.054601595447725
8,1336,852,2.9405307237600464,6.07584019204266
4,1209,770,3.7793359622685214,0.6471680866394974
6,1477,770,3.3332298054587706,5.3092915845667505
4,1209,770,0.40526545231308336,0.2827433388230814
7,1209,852,0.9833185005736053,5.3689818449849565
0,1336,941,4.209734155810323,3.9489819655623704
5,1336,770,3.0473448739820994,0.13194689145077132
9,1477,852,4.351105825221864,6.094689747964199
4,1209,770,0.44610615680975063,2.4535838624536286
2,1336,697,6.182654342264713,1.4859733251479723
4,1209,770,1.4702653618800232,5.93132692997753
1,1209,697,1.4922565104551517,0.30473448739820996
9,1477,852,4.228583711731861,0.5057964172279568
2,1336,697,5.079955320854696,2.5792475685972205
1,1209,697,1.0995574287564276,0.39269908169872414
#,1477,941,4.2348668970390415,2.506990937564655
7,1209,852,2.5603980126756816,4.533318199130072
6,1477,770,5.259026102109314,2.2588051179310615
5,1336,770,1.762433478663874,4.724955350999049
6,1477,770,1.2692034320502765,4.281990786842888
5,1336,770,6.044424265506763,5.526061477664446
#,1477,941,4.435928826868788,2.8337165735379934
3,1477,697,1.3288936924684827,0.30159289474462014
0,1336,941,1.944645852572082,5.940751707938299
6,1477,770,2.7740263131197875,5.513495107050087
1,1209,697,0.7005751617505239,4.501902272594174
2,1336,697,1.1278317626387357,4.027521781902115
*,1209,941,4.030663374555705,3.810751888804419
1,1209,697,5.268450880070083,5.255884509455724
0,1336,941,2.1488493750554185,4.294557157457247
7,1209,852,2.2996458224277285,0.4618141200776996
9,1477,852,0.2701769682087222,5.139645581272902
3,1477,697,2.422167935917731,1.9069467407290046
*,1209,941,2.8682740927274812,5.8025216311803485
1,1209,697,0.5843362335677016,4.586725274241099
*,1209,941,5.384689808252905,2.4535838624536286
8,1336,852,2.4253095285713204,4.850619057142641
4,1209,770,4.2348668970390415,2.1488493750554185
5,1336,770,0.11309733552923255,1.8943803701146453
*,1209,941,0.25132741228718347,2.965663464988765
2,1336,697,4.281990786842888,1.5896458827164355
#,1477,941,4.055796115784423,3.694512960621597
1,1209,697,0.5434955290710343,6.22977823206856
1,1209,697,0.12880529879718153,1.0555751316061706
3,1477,697,0.6565928646002668,4.627565978737765
1,1209,697,0.15707963267948966,2.7426103865838893
9,1477,852,0.6377433086787281,1.8032741831605414
3,1477,697,0.33300882128051806,3.9458403729087803
*,1209,941,1.6933184402848986,1.200088393671301
8,1336,852,5.896769410788042,2.9750882429495342
9,1477,852,0.3235840433197487,1.913229926036184
9,1477,852,0.00942477796076938,2.142566189748239
1,1209,697,3.069336022557228,0.3235840433197487
7,1209,852,5.431813698056753,1.460840583919254
5,1336,770,3.722787294503905,6.1700879716503545
3,1477,697,0.7948229413582177,2.528982086139784
8,1336,852,3.889291705144164,0.16022122533307945
*,1209,941,3.920707631680062,0.1382300767579509
2,1336,697,6.276902121872407,4.7500880922277675
5,1336,770,0.8890707209659116,5.098804876776234
9,1477,852,4.030663374555705,6.113539303885738
*,1209,941,0.2387610416728243,3.113318319707485
4,1209,770,4.307123528071607,1.7561502933566944
*,1209,941,4.41707927094725,6.129247267153687
#,1477,941,3.49659262344544,1.7655750713174638
4,1209,770,2.2588051179310615,5.431813698056753
5,1336,770,5.252742916802134,4.69982260977033
3,1477,697,3.7919023328828807,1.7812830345854127
2,1336,697,4.310265120725196,3.917566039026472
9,1477,852,4.618141200776996,6.041282672853172
8,1336,852,1.7561502933566944,4.8977429469464875
#,1477,941,4.995132319207771,3.3646457319946688
1,1209,697,4.058937708438013,0.8105309046261667
6,1477,770,3.8955748904513436,5.9564596712062485
4,1209,770,0.24818581963359368,5.686282702997526
8,1336,852,1.5833626974092558,3.933274002294421
1,1209,697,2.1080086705587515,3.5499996985564666
4,1209,770,1.3131857292005336,1.1121237993707869
2,1336,697,3.9301324096408314,3.009645762139022
7,1209,852,5.054822579625977,0.9896016858807849
*,1209,941,5.1773446931159794,4.128052746816988
8,1336,852,5.46637121724624,4.55216775505161
7,1209,852,1.3194689145077132,2.2682298958918308
9,1477,852,2.9782298356031243,1.8001325905069516
#,1477,941,3.829601444725958,5.130220803312133
8,1336,852,2.8965484266097894,4.483052716672635
5,1336,770,5.617167664618551,2.0734511513692637
7,1209,852,1.36659280431156,5.353273881717008
3,1477,697,0.6283185307179586,4.690397831809562
2,1336,697,1.7592918860102842,5.8245127797554765
#,1477,941,1.9980529276831085,6.217211861454201
2,1336,697,6.110397711232148,4.065220893745193
1,1209,697,3.465176696909542,0.16022122533307945
2,1336,697,0.41154863762026295,2.6829201261656834
*,1209,941,3.738495257771854,2.0420352248333655
6,1477,770,4.7061057950775105,2.048318410140545
0,1336,941,2.004336112990288,2.243097154663112
4,1209,770,5.77738888995163,0.5152211951887261
1,1209,697,0.4618141200776996,1.7278759594743862
3,1477,697,0.39269908169872414,3.820176666765189
9,1477,852,4.25685804561417,4.479911124019045
3,1477,697,0.9047786842338604,2.689203311472863
2,1336,697,3.1038935417467157,4.8537606497962305
4,1209,770,1.2817698026646356,2.720619238008761
7,1209,852,0.16336281798666924,2.519557308179014
6,1477,770,5.048539394318798,0.03769911184307752
0,1336,941,4.228583711731861,0.8356636458548851
8,1336,852,6.151238415728815,3.0033625768318424
3,1477,697,2.142566189748239,1.4482742133048947
3,1477,697,5.8245127797554765,0.06283185307179587
7,1209,852,4.335397861953915,4.058937708438013
#,1477,941,5.526061477664446,6.210928676147021
0,1336,941,2.1331414117874696,2.2116812281272145
1,1209,697,5.243318138841365,0.10995574287564276
3,1477,697,3.144734246243383,0.8482300164692442
2,1336,697,6.157521601035995,4.216017341117503
*,1209,941,5.035973023704439,2.1928316722056755
9,1477,852,5.799380038526759,0.3267256359733385
7,1209,852,3.754203221039803,1.8189821464284903
5,1336,770,2.1488493750554185,3.6222563295890318
9,1477,852,5.686282702997526,0.5215043804959056
2,1336,697,2.3373449342708064,1.3194689145077132
6,1477,770,4.285132379496478,5.136503988619312
3,1477,697,4.586725274241099,1.1875220230569419
9,1477,852,3.3960616585305665,5.943893300591889
5,1336,770,4.3385394546075045,3.568849254478005
0,1336,941,1.7247343668207966,0.3738495257771854
4,1209,770,3.961548336176729,0.15079644737231007
8,1336,852,2.874557278034661,0.15707963267948966
2,1336,697,6.22349504676138,4.049512930477244
7,1209,852,3.524866957327748,2.723760830662351
*,1209,941,5.9564596712062485,0.9047786842338604
9,1477,852,3.282964323001334,5.356415474370597
*,1209,941,0.5057964172279568,1.7373007374351557
4,1209,770,3.826459852072368,4.451636790136737
0,1336,941,5.001415504514951,5.529203070318037
5,1336,770,4.219158933771093,5.62030925727214
0,1336,941,3.0316369107141505,0.2764601535159018
5,1336,770,2.7897342763877364,3.3363713981123606
8,1336,852,1.8126989611213107,6.261194158604458
*,1209,941,1.4985396957623314,5.001415504514951
9,1477,852,0.2324778563656447,0.9613273519984767
6,1477,770,1.6147786239451538,0.5529203070318036
4,1209,770,1.6838936623241292,2.8368581661915835
7,1209,852,0.9519025740377074,0.36442474781641604
8,1336,852,3.163583802164922,0.3141592653589793
4,1209,770,2.5258404934861938,5.673716332383167
#,1477,941,3.446327140988003,4.495619087286994
3,1477,697,5.397256178867265,1.6524777357882312
9,1477,852,3.5908404030531336,5.083096913508285
8,1336,852,3.515442179366979,0.7885397560510381
*,1209,941,3.9741147067910885,4.373096973796993
2,1336,697,2.356194490192345,1.0681415022205296
2,1336,697,1.2189379495928399,1.5111060663766906
0,1336,941,2.3938936020354227,0.11938052083641215
2,1336,697,2.8619909074203016,2.921681167838508
9,1477,852,5.604601294004191,5.852787113637785
0,1336,941,1.5519467708733579,3.2609731744262054
9,1477,852,2.981371428256714,6.157521601035995
5,1336,770,0.7068583470577035,4.347964232568274
9,1477,852,5.727123407494193,1.2503538761287378
*,1209,941,3.056769651942869,4.8977429469464875
6,1477,770,3.0787608005179976,4.360530603182633
8,1336,852,1.580221104755666,3.069336022557228
7,1209,852,6.044424265506763,4.175176636620836
7,1209,852,2.312212193042088,1.7090264035528475
5,1336,770,4.432787234215199,1.6996016255920783
*,1209,941,3.9646899288303192,3.8515925933010866
9,1477,852,2.7394687939302997,0.21048670779051615
2,1336,697,0.8262388678941156,5.447521661324702
*,1209,941,5.227610175573416,0.6031857894892403
4,1209,770,1.9572122231864413,1.2440706908215582
2,1336,697,5.686282702997526,2.5478316420613223
2,1336,697,2.0608847807549044,4.413937678293659
#,1477,941,6.245486195336509,3.028495318060561
8,1336,852,0.4146902302738527,3.773052776961342
4,1209,770,4.618141200776996,2.9782298356031243
1,1209,697,3.2264156552367176,0.49637163926718736
8,1336,852,0.07225663103256524,1.9257962966505433
8,1336,852,2.6986280894336323,5.7365481854549625
3,1477,697,5.431813698056753,3.6253979222426214
1,1209,697,1.8755308141931066,4.935442058789565
*,1209,941,5.708273851572654,4.1908845998887845
5,1336,770,1.0241592050702726,4.011813818634166
3,1477,697,2.993937798871073,5.293583621298802
9,1477,852,1.002168056495144,0.015707963267948967
9,1477,852,3.2923891009621036,4.822344723260333
#,1477,941,2.9719466502959446,4.131194339470579
3,1477,697,2.0294688542190067,0.35499996985564664
1,1209,697,1.3791591749259193,5.268450880070083
6,1477,770,6.217211861454201,1.7718582566246435
#,1477,941,3.2798227303477443,0.1382300767579509
5,1336,770,1.3697343969651499,6.006725153663685
#,1477,941,4.024380189248525,5.676857925036757
*,1209,941,4.571017310973149,4.121769561509809
3,1477,697,0.4523893421169302,2.3027874150813186
9,1477,852,3.282964323001334,2.88398205599543
9,1477,852,2.8808404633418405,3.908141261065703
8,1336,852,0.8419468311620646,0.015707963267948967
5,1336,770,6.06955700673548,2.305929007734908
3,1477,697,3.7447784430790336,5.837079150369836
9,1477,852,3.4494687336415932,0.8639379797371931
8,1336,852,5.940751707938299,4.593008459548278
9,1477,852,2.8776988706882505,1.7341591447815659
1,1209,697,0.5717698629533424,0.4272566008882119
7,1209,852,4.511327050554943,4.489335901979815
8,1336,852,4.112344783549039,0.8011061266653973
4,1209,770,5.987875597742146,4.643273942005714
3,1477,697,0.0031415926535897933,4.429645641561609
7,1209,852,2.8996900192633794,2.5603980126756816
5,1336,770,0.10053096491487339,2.8337165735379934
6,1477,770,5.026548245743669,1.9352210746113128
#,1477,941,4.25685804561417,4.395088122372121
6,1477,770,4.4924774946334045,0.2701769682087222
6,1477,770,6.185795934918303,5.93132692997753
5,1336,770,3.1290262829754343,4.589866866894688
7,1209,852,2.400176787342602,4.781504018763665
8,1336,852,5.711415444226244,4.781504018763665
3,1477,697,4.322831491339556,0.30473448739820996
7,1209,852,0.031415926535897934,0.31101767270538955
7,1209,852,2.993937798871073,4.938583651443155
1,1209,697,4.187743007235195,4.929158873482386
2,1336,697,0.34871678454846705,0.16336281798666924
8,1336,852,2.9530970943744057,5.717698629533424
9,1477,852,1.1152653920243767,5.306149991913161
9,1477,852,4.118627968856219,2.569822790636451
2,1336,697,3.2107076919687687,2.2211060060879837
3,1477,697,4.423362456254429,5.733406592801373
8,1336,852,1.3100441365469437,6.248627787990099
4,1209,770,3.5185837720205684,4.6024332375090475
7,1209,852,5.538627848278805,2.5918139392115793
1,1209,697,2.3342033416172163,1.36659280431156
6,1477,770,2.0326104468725963,5.083096913508285
0,1336,941,0.6942919764433443,2.5792475685972205
1,1209,697,4.828627908567512,2.2556635252774715
0,1336,941,0.05026548245743669,1.9917697423759289
3,1477,697,2.981371428256714,5.1176544326977735
6,1477,770,2.233672376702343,0.21048670779051615
2,1336,697,0.031415926535897934,5.01084028247572
3,1477,697,0.8796459430051421,0.9079202768874503
